First Name,Last Name,Q1_s - 5% (0;inf) [m],Q1_s - 50% (0;inf) [m],Q1_s - 95% (0;inf) [m],Q2_s - 5% (0;inf) [n],Q2_s - 50% (0;inf) [n],Q2_s - 95% (0;inf) [n],Q3_s - 5% (0;100) [%],Q3_s - 50% (0;100) [%],Q3_s - 95% (0;100) [%],Q4_s - 5% (0;inf) [km2],Q4_s - 50% (0;inf) [km2],Q4_s - 95% (0;inf) [km2],Q5_s - 5% (0;inf) [%],Q5_s - 50% (0;inf) [%],Q5_s - 95% (0;inf) [%],Q6_s - 5% (0;inf) [ktons],Q6_s - 50% (0;inf) [ktons],Q6_s - 95% (0;inf) [ktons],Q7_s - 5% (0;inf) [degrees],Q7_s - 50% (0;inf) [degrees],Q7_s - 95% (0;inf) [degrees],Q8_s - 5% (0;100) [%],Q8_s - 50% (0;100) [%],Q8_s - 95% (0;100) [%],Q9_s - 5% (0;inf) [wt%],Q9_s - 50% (0;inf) [wt%],Q9_s - 95% (0;inf) [wt%],Q10_s - 5% (0;inf) [m3],Q10_s - 50% (0;inf) [m3],Q10_s - 95% (0;inf) [m3],Q11_s - 5% (0;inf) [%],Q11_s - 50% (0;inf) [%],Q11_s - 95% (0;inf) [%],Q12_s - 5% (0;100) [wt%],Q12_s - 50% (0;100) [wt%],Q12_s - 95% (0;100) [wt%],Q13_s - 5% (0;inf) [m],Q13_s - 50% (0;inf) [m],Q13_s - 95% (0;inf) [m],Q15_s - 5% (0;100) [%],Q15_s - 50% (0;100) [%],Q15_s - 95% (0;100) [%]
EXP16,,5.9e3,5.91e3,6.0e3,1.0e6,2.0e6,3.0e6,1.0e0,5.0e0,1.5e1,1.0e3,2.0e3,5.0e3,1.0e0,2.0e1,7.0e1,3.0e0,1.0e1,5.0e1,1.9e2,3.0e2,3.65e2,1.0e1,2.0e1,6.0e1,3.0e0,2.5e1,7.0e1,1.0e2,5.0e2,3.0e3,0.001e0,2.5e1,8.0e1,1.0e0,1.0e1,5.0e1,1.0e3,4.3e3,1.2e4,0.01e0,1.5e1,8.0e1
